id,temple_code,temple_name,temple_type,sect,registration_type,established_date,has_visung,visung_date,status_date,subdistrict,district,province,postal_code,phone,fax,email,website,village,house_no,moo,soi,road,note,province_id,district_id,subdistrict_id,order_no,created_at,updated_at
33377,4450903014,ศิริแก้วมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-17,ได้รับ,1906-12-03,,ภูเขาทอง,หนองพอก,ร้อยเอ็ด,45210,,,,,,,16,,,,,,,,,
33378,64139060001,ศิริแก้วมณี,วัดราษฎร์,มหานิกาย,วัดเก่าตกสำรวจ,1906-10-15,ได้รับ,2520-01-14,//,นาเหล่า,นาวัง,หนองบัวลำภู,39170,,,,,นาสมนึก,,6,,,,,,,,,
33379,4430804005,ศิริขัณฑ์,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-08,ได้รับ,2567-09-25,//,นางิ้ว,สังคม,หนองคาย,43160,,,,,,,4,,,,,,,,,
33380,4360904006,ศิริคงเจริญ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-16,ไม่ได้รับ,-,,บ้านไร่,เทพสถิต,ชัยภูมิ,36230,,,,,,,6,,,,,,,,,
33381,2130303002,ศิริจรรยาธรรมปัญญาราม,วัดราษฎร์,อนัมนิกาย,ตั้งวัด,2559-03-31,ไม่ได้รับ,-,,รังสิต,ธัญบุรี,ปทุมธานี,12110,,,,,,,3,,,,,,,,,
33382,4320116002,ศิริจันทร์,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-07,ได้รับ,1906-10-24,,เทนมีย์,เมืองสุรินทร์,สุรินทร์,32000,,,,,,,12,,,,,,,,,
33383,66132060001,ศิริจันทราราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2566-10-09,ไม่ได้รับ,-,//,กาบเชิง,กาบเชิง,สุรินทร์,32210,,,,,ศรีพระจันทร์,,11,,,,,,,,,
33384,2130205002,ศิริจันทาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-10,ได้รับ,2550-05-29,,คลองห้า,คลองหลวง,ปทุมธานี,12120,,,,,,,13,,,,,,,,,
33385,4302902001,ศิริจุมาภิรมย์,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-05,ได้รับ,2540-11-29,,บ้านยาง,ลำทะเมนชัย,นครราชสีมา,30270,,,,,,,1,,,,,,,,,
33386,2670801012,ศิริเจริญธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2559-10-21,ไม่ได้รับ,-,,ซับสมอทอด,บึงสามพัน,เพชรบูรณ์,67160,,,,,,,6,,,,,,,,,
33387,2700109003,ศิริเจริญเนินหม้อ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-30,ได้รับ,1906-11-04,,โคกหม้อ,เมืองราชบุรี,ราชบุรี,70000,,,,,,,3,,,,,,,,,
33388,4460105005,ศิริเจริญสุข,วัดราษฎร์,ธรรมยุต,ตั้งวัด,1906-10-06,ไม่ได้รับ,-,,ลำปาว,เมืองกาฬสินธุ์,กาฬสินธุ์,46000,,,,,,,11,,,,,,,,,
33389,67141180001,ศิริเจริญสุข,วัดราษฎร์,มหานิกาย,วัดเก่าตกสำรวจ,1906-10-07,ไม่ได้รับ,-,//,สามัคคี,น้ำโสม,อุดรธานี,41210,,,,,สามัคคี,,1,,,,,,,,,
33390,4300202005,ศิริเฉลียง,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-27,ได้รับ,1906-08-30,,เฉลียง,ครบุรี,นครราชสีมา,30250,,,,,,,1,,,,,,,,,
33391,4470121001,ศิริชมภูเรืองรัตนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-19,ไม่ได้รับ,-,,โคกก่อง,เมืองสกลนคร,สกลนคร,47000,,,,,,,1,,,,,,,,,
33392,4401206002,ศิริชัย,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-03,ได้รับ,2567-03-21,//,หนองแวงโสกพระ,พล,ขอนแก่น,40120,,,,,,,2,,,,,,,,,
33393,4302904002,ศิริชัย,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-18,ได้รับ,2524-06-08,,ไพล,ลำทะเมนชัย,นครราชสีมา,30270,,,,,,,1,,,,,,,,,
33394,4311302003,ศิริชัย,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-20,ไม่ได้รับ,-,,บ้านคู,นาโพธิ์,บุรีรัมย์,31230,,,,,,,2,,,,,,,,,
33395,4440105003,ศิริชัย,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-06,ไม่ได้รับ,-,,โคกก่อ,เมืองมหาสารคาม,มหาสารคาม,44000,,,,,,,10,,,,,,,,,
33396,4412103001,ศิริชัย,วัดราษฎร์,มหานิกาย,ตั้งวัด,2535-06-25,ไม่ได้รับ,-,,นาดี,หนองแสง,อุดรธานี,41340,,,,,,,3,,,,,,,,,
33397,4450903015,ศิริชัยเจริญ,วัดราษฎร์,มหานิกาย,ตั้งวัด,2559-10-27,ไม่ได้รับ,-,,ภูเขาทอง,หนองพอก,ร้อยเอ็ด,45210,,,,,,,12,,,,,,,,,
33398,4390301006,ศิริชัยเจริญ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-20,ได้รับ,2531-01-18,,โนนสัง,โนนสัง,หนองบัวลำภู,39140,,,,,,,1,,,,,,,,,
33399,4410409016,ศิริชัยเจริญ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-18,ได้รับ,2521-09-05,,เสอเพลอ,กุมภวาปี,อุดรธานี,41370,,,,,,,,,,,,,,,,
33400,4411108003,ศิริชัยเจริญ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-16,ได้รับ,1906-08-25,,นาไหม,บ้านดุง,อุดรธานี,41190,,,,,,,2,,,,,,,,,
33401,4410401012,ศิริชัยตลิ่งคงคาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2546-12-26,ได้รับ,2554-05-11,,ตูมใต้,กุมภวาปี,อุดรธานี,41110,,,,,,,6,,,,,,,,,
33402,4390602007,ศิริชัยทรงธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2553-07-01,ไม่ได้รับ,-,,นาแก,นาวัง,หนองบัวลำภู,39170,,,,,,,5,,,,,,,,,
33403,4450709003,ศิริชัยธาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-31,ได้รับ,1906-11-06,,อุ่มเม่า,โพนทอง,ร้อยเอ็ด,45110,,,,,,,1,,,,,,,,,
33404,3502201001,ศิริชัยนิมิตร,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-10,ได้รับ,1906-11-12,,บ้านกาด,แม่วาง,เชียงใหม่,50360,,,,,,,3,,,,,,,,,
33405,4390201003,ศิริชัยพัฒนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-17,ได้รับ,2508-10-08,//,นากลาง,นากลาง,หนองบัวลำภู,39170,,,,,,,9,,,,,,,,,
33406,4410106010,ศิริชัยพัฒนาราม(ศิริพัฒนาราม),วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-18,ไม่ได้รับ,-,,โนนสูง,เมืองอุดรธานี,อุดรธานี,41330,,,,,,,3,,,,,,,,,
33407,4402528001,ศิริชัยมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-22,ได้รับ,2523-02-21,,ป่าปอ,บ้านไผ่,ขอนแก่น,40110,,,,,,,2,,,,,,,,,
33408,4361207008,ศิริชัยมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ไม่ได้รับ,-,,โคกกุง,แก้งคร้อ,ชัยภูมิ,36150,,,,,,,7,,,,,,,,,
33409,4360115006,ศิริชัยมงคล,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2543-10-16,ไม่ได้รับ,-,,ห้วยบง,เมืองชัยภูมิ,ชัยภูมิ,36000,,,,,,,12,,,,,,,,,
33410,4451409003,ศิริชัยมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-10,ได้รับ,2540-06-12,,ขี้เหล็ก,อาจสามารถ,ร้อยเอ็ด,45160,,,,,,,2,,,,,,,,,
33411,4470604010,ศิริชัยมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-18,ไม่ได้รับ,-,,คำบ่อ,วาริชภูมิ,สกลนคร,47150,,,,,,,10,,,,,,,,,
33412,4410501008,ศิริชัยมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2551-08-15,ไม่ได้รับ,-,,โนนสะอาด,โนนสะอาด,อุดรธานี,41240,,,,,,,7,,,,,,,,,
33413,4410102011,ศิริชัยมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2555-11-22,ไม่ได้รับ,-,,นิคมสงเคราะห์,เมืองอุดรธานี,อุดรธานี,41000,,,,,,,4,,,,,,,,,
33414,67141010001,ศิริชัยมังฆราราม,วัดราษฎร์,มหานิกาย,วัดเก่าตกสำรวจ,1906-10-17,ไม่ได้รับ,-,//,หนองไผ่,เมืองอุดรธานี,อุดรธานี,41330,,,,,หนองนาเจริญ,,6,,,,,,,,,
33415,3650403004,ศิริชัยยาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ได้รับ,2525-10-14,,พันเสา,บางระกำ,พิษณุโลก,65140,,,,,,,7,,,,,,,,,
33416,4400905008,ศิริชัยโย,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-13,ได้รับ,2562-04-11,//,ห้วยโจด,กระนวน,ขอนแก่น,40170,,,,,,,6,,,,,,,,,
33417,4390107009,ศิริชัยรัตนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-18,ได้รับ,2534-05-09,,นามะเฟือง,เมืองหนองบัวลำภู,หนองบัวลำภู,39000,,,,,,,6,,,,,,,,,
33418,63140060001,ศิริชัยวรรณ,วัดราษฎร์,มหานิกาย,ตั้งวัด,2563-02-24,ไม่ได้รับ,-,//,ซำยาง,สีชมพู,ขอนแก่น,40220,,,,,ทรัพย์เจริญ,,6,,,,,,,,,
33419,4410207002,ศิริชัยวราราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-10,ได้รับ,2547-12-03,,ตาลเลียน,กุดจับ,อุดรธานี,41250,,,,,,,2,,,,,,,,,
33420,4400602005,ศิริชัยศรี,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-18,ไม่ได้รับ,-,,ศรีสุข,สีชมพู,ขอนแก่น,40220,,,,,,,3,,,,,,,,,
33421,63273010001,ศิริไชยาราม,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2563-05-29,ไม่ได้รับ,-,//,โพรงมะเดื่อ,เมืองนครปฐม,นครปฐม,73000,,,,,โพรงมะเดื่อ,54/2,11,,,,,,,,,
33422,63240010001,ศิริญาณวนาราม,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2561-08-30,ไม่ได้รับ,-,//,สาวะถี,เมืองขอนแก่น,ขอนแก่น,40000,,,,,หินขาว,,15,,,,,,,,,
33423,4450906004,ศิริดงเจริญ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-25,ได้รับ,2538-12-14,,หนองขุ่นใหญ่,หนองพอก,ร้อยเอ็ด,45210,,,,,,,4,,,,,,,,,
33424,4470409004,ศิริดำรงวนาราม,วัดราษฎร์,ธรรมยุต,ตั้งวัด,1906-10-15,ได้รับ,2554-03-25,,บะฮี,พรรณานิคม,สกลนคร,47130,,,,,,,1,,,,,,,,,
33425,4330420006,ศิริโตนด,วัดราษฎร์,มหานิกาย,ตั้งวัด,2543-10-16,ไม่ได้รับ,-,,ขนุน,กันทรลักษ์,ศรีสะเกษ,33110,,,,,,,11,,,,,,,,,
33426,4402401006,ศิริทรงธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-25,ได้รับ,2523-02-21,,บ้านแฮด,บ้านแฮด,ขอนแก่น,40110,,,,,,,5,,,,,,,,,
33427,4471215001,ศิริทรงธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-17,ไม่ได้รับ,-,,ทรายมูล,สว่างแดนดิน,สกลนคร,47110,,,,,,,6,,,บันทึกข้อมูลการได้รับพระราชทานวิสุงคามสีมา งวดที่ 2 ประจำปี 2566 (พส.02/999 ลว.15/05/2567),,,,,,
33428,4390504009,ศิริทรงธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2557-05-04,ไม่ได้รับ,-,,นาด่าน,สุวรรณคูหา,หนองบัวลำภู,39270,,,,,,,11,,,,,,,,,
33429,4390504010,ศิริทรงธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2561-03-26,ไม่ได้รับ,-,,นาด่าน,สุวรรณคูหา,หนองบัวลำภู,39270,,,,,,,11,,,,,,,,,
33430,4390507004,ศิริทรงธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-17,ได้รับ,2530-03-18,,บุญทัน,สุวรรณคูหา,หนองบัวลำภู,39270,,,,,,,2,,,,,,,,,
33431,4410506003,ศิริทรงธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-03,ได้รับ,1906-11-26,,โคกกลาง,โนนสะอาด,อุดรธานี,41240,,,,,,,6,,,,,,,,,
33432,4470106005,ศิริทัศน์ดาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-18,ไม่ได้รับ,-,,เชียงเครือ,เมืองสกลนคร,สกลนคร,47000,,,,,,,9,,,,,,,,,
33433,4421011005,ศิริเทพ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ไม่ได้รับ,-,,ตาดข่า,หนองหิน,เลย,42190,,,,,,,4,,,,,,,,,
33434,4461104004,ศิริธรรม,วัดราษฎร์,ธรรมยุต,ตั้งวัด,1906-10-19,ไม่ได้รับ,-,,กุดจิก,ท่าคันโท,กาฬสินธุ์,46190,,,,,,,11,,,,,,,,,
33435,4400201004,ศิริธรรม,วัดราษฎร์,ธรรมยุต,ตั้งวัด,1906-10-07,ได้รับ,1906-11-08,,หนองบัว,บ้านฝาง,ขอนแก่น,40270,,,,,,,7,,,,,,,,,
33436,4400605004,ศิริธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-18,ไม่ได้รับ,-,,ซำยาง,สีชมพู,ขอนแก่น,40220,,,,,,,4,,,,,,,,,
33437,4411907014,ศิริธรรมคุณ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-19,ไม่ได้รับ,-,,บ้านเหล่า,เพ็ญ,อุดรธานี,41150,,,,,,,3,,,,,,,,,
33438,4412004003,ศิริธรรมคุณ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-11,ได้รับ,2559-07-13,,บ้านโคก,สร้างคอม,อุดรธานี,41260,,,,,,,11,,,,,,,,,
33439,4390505005,ศิริธรรมพัฒนา,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-17,ได้รับ,2539-05-15,,ดงมะไฟ,สุวรรณคูหา,หนองบัวลำภู,39270,,,,,,,8,,,,,,,,,
33440,68240250001,ศิริธรรมมงคล,วัดราษฎร์,ธรรมยุต,วัดเก่าตกสำรวจ,1906-10-15,ไม่ได้รับ,-,//,หนองปลาหมอ,โนนศิลา,ขอนแก่น,40110,,,,,ห้วยเสียว,,4,,,,,,,,,
33441,4361003010,ศิริธรรมวนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-27,ได้รับ,2557-11-03,,หนองคอนไทย,ภูเขียว,ชัยภูมิ,36110,,,,,,,8,,,,,,,,,
33442,2160706002,ศิริธรรมวนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-13,ได้รับ,2567-09-25,//,หัวลำ,ท่าหลวง,ลพบุรี,15230,,,,,,,6,,,,,,,,,
33443,4431505009,ศิริธรรมวนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2559-02-15,ไม่ได้รับ,-,,อุดมพร,เฝ้าไร่,หนองคาย,43120,,,,,,,2,,,,,,,,,
33444,4341109005,ศิริธรรมวนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2520-05-19,ได้รับ,2531-01-18,,นาสะไม,ตระการพืชผล,อุบลราชธานี,34130,,,,,,,1,,,,,,,,,
33445,4361002010,ศิริธรรมหนองกุง,วัดราษฎร์,มหานิกาย,ตั้งวัด,2557-12-23,ไม่ได้รับ,-,,กวางโจน,ภูเขียว,ชัยภูมิ,36110,,,,,,,14,,,,,,,,,
33446,64140090001,ศิริธรรมาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2564-05-31,ไม่ได้รับ,-,//,หนองโก,กระนวน,ขอนแก่น,40170,,,,,ผักแว่น,,8,,,,,,,,,
33447,4480303010,ศิริธรรมาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,ไม่ระบุ,ไม่ได้รับ,-,,ท่าจำปา,ท่าอุเทน,นครพนม,48120,,,,,,,6,,,,,,,,,
33448,4430516001,ศิริธรรมาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-15,ได้รับ,2563-02-28,//,อุดมพร,เฝ้าไร่,หนองคาย,43120,,,,,,,3,,,,,,,,,
33449,4412202007,ศิริธรรมาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2554-02-24,ได้รับ,2564-02-10,//,บ้านก้อง,นายูง,อุดรธานี,41380,,,,,,,7,,,,,,,,,
33450,4390503006,ศิริธรรมาวดี,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-19,ไม่ได้รับ,-,,นาดี,สุวรรณคูหา,หนองบัวลำภู,39270,,,,,,,2,,,,,,,,,
33451,2610508004,ศิริธรรมาวาส,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2558-09-24,ไม่ได้รับ,-,//,หลุมเข้า,หนองขาหย่าง,อุทัยธานี,61130,,,,,,,5,,,,,,,,,
33452,4400103001,ศิริธรรมิกาวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-09,ได้รับ,2523-02-21,,โคกสี,เมืองขอนแก่น,ขอนแก่น,40000,,,,,,,2,,,,,,,,,
33453,4420912003,ศิริธราราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-14,ได้รับ,2564-02-10,//,โคกขมิ้น,วังสะพุง,เลย,42130,,,,,,,7,,,,,,,,,
33454,4421201009,ศิริธัมมารัตนานุสรณ์,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ไม่ได้รับ,-,,ผาขาว,ผาขาว,เลย,42240,,,,,,,6,,,,,,,,,
33455,3550601001,ศิริธาดา,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-01-24,ได้รับ,1906-10-13,,ริม,ท่าวังผา,น่าน,55140,,,,,,,3,,,,,,,,,
33456,4320104001,ศิรินทราราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-15,ได้รับ,1906-10-25,,นาดี,เมืองสุรินทร์,สุรินทร์,32000,,,,,,,2,,,,,,,,,
33457,66140090001,ศิรินทราวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,2566-06-22,ไม่ได้รับ,-,//,บ้านฝาง,กระนวน,ขอนแก่น,40170,,,,,หัวหนอง,,2,,,,,,,,,
33458,4390406002,ศิรินทราวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ได้รับ,1906-11-22,,โนนสะอาด,ศรีบุญเรือง,หนองบัวลำภู,39180,,,,,,,4,,,,,,,,,
33459,4410501001,ศิรินทราวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ได้รับ,1906-11-18,,โนนสะอาด,โนนสะอาด,อุดรธานี,41240,,,,,,,1,,,,,,,,,
33460,4451303007,ศิรินาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-17,ไม่ได้รับ,-,,ศรีสว่าง,โพนทราย,ร้อยเอ็ด,45240,,,,,,,3,,,,,,,,,
33461,68222040001,ศิริบรรพต,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2568-06-30,ไม่ได้รับ,-,//,หนองตาคง,โป่งน้ำร้อน,จันทบุรี,22140,,,,,ซับตาเมา,,5,,,,,,,,,
33462,2160402003,ศิริบรรพต,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2513-09-25,ได้รับ,1906-11-18,,ชัยนารายณ์,ชัยบาดาล,ลพบุรี,15130,,,,,,,1,,,,,,,,,
33463,4300901005,ศิริบ้านไร่,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-17,ได้รับ,2521-10-24,,โนนไทย,โนนไทย,นครราชสีมา,30220,,,,,,,7,,,,,,,,,
33464,65147170003,ศิริบุญญาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2565-09-28,ไม่ได้รับ,-,//,นาแก้ว,โพนนาแก้ว,สกลนคร,47230,,,,,โคกแก้ว,,6,,,,,,,,,
33465,4331206006,ศิริบุญญาวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,2560-06-12,ไม่ได้รับ,-,,ปราสาท,ห้วยทับทัน,ศรีสะเกษ,33210,,,,,,,14,,,,,,,,,
33466,4390205014,ศิริบุญธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-17,ได้รับ,2528-05-24,,กุดดินจี่,นากลาง,หนองบัวลำภู,39350,,,,,,,12,,,,,,,,,
33467,3520903005,ศิริบุญมาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-16,ได้รับ,2536-06-18,,แม่ปุ,แม่พริก,ลำปาง,52180,,,,,,,5,,,,,,,,,
33468,4440202004,ศิริบุรีวังแสง,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-15,ได้รับ,1906-10-15,,วังแสง,แกดำ,มหาสารคาม,44190,,,,,,,1,,,,,,,,,
33469,3640804003,ศิริบูรณาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2530-01-30,ได้รับ,2569-01-05,//,คลองมะพลับ,ศรีนคร,สุโขทัย,64180,,,,,,,2,,,,,,,,,
33470,66145080001,ศิริปุญญาวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,2566-06-22,ไม่ได้รับ,-,//,หนองตาไก้,โพธิ์ชัย,ร้อยเอ็ด,45230,,,,,ไผ่สีทอง,,8,,,,,,,,,
33471,4360701005,ศิริผล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-07,ได้รับ,2566-08-22,//,บ้านชวน,บำเหน็จณรงค์,ชัยภูมิ,36160,,,,,,,8,,,,,,,,,
33472,1100508001,ศิริพงษ์ธรรมนิมิต,วัดราษฎร์,มหานิกาย,ตั้งวัด,2513-05-04,ได้รับ,2519-07-04,,ท่าแร้ง,บางเขน,กรุงเทพมหานคร,10220,,,,,,,6,,,,,,,,,
33473,4360601006,ศิริพงษาวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,2514-10-26,ได้รับ,2542-04-06,,บ้านกอก,จัตุรัส,ชัยภูมิ,36130,,,,,,,2,,,,,,,,,
33474,4401902003,ศิริพนปุญญาวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-24,ได้รับ,2522-04-30,,ดงเมืองแอม,เขาสวนกวาง,ขอนแก่น,40280,,,,,,,4,,,,,,,,,
33475,4430906005,ศิริพัฒน์,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ไม่ได้รับ,-,,บ้านต้อง,เซกา,บึงกาฬ,38180,,,,,,,8,,,ขึ้นทะเบียนวัดเก่าตกสำรวจ (พส.02/319 ลงวันที่ 27/02/2568),,,,,,
33476,4470808014,ศิริพัฒนา,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-18,ไม่ได้รับ,-,,ศรีวิชัย,วานรนิวาส,สกลนคร,47120,,,,,,,8,,,,,,,,,
33477,4470808015,ศิริพัฒนา,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-18,ไม่ได้รับ,-,,ศรีวิชัย,วานรนิวาส,สกลนคร,47120,,,,,,,8,,,,,,,,,
33478,4401502005,ศิริพัฒนาธรรมาวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-08,ไม่ได้รับ,-,,คึมชาด,หนองสองห้อง,ขอนแก่น,40190,,,,,,,1,,,,,,,,,
33479,4361202004,ศิริพัฒนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ไม่ได้รับ,-,,หนองขาม,แก้งคร้อ,ชัยภูมิ,36150,,,,,,,3,,,,,,,,,
33480,4470117002,ศิริพัฒนาราม(ศรีพัฒนาราม),วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-22,ได้รับ,2568-03-25,//,เหล่าปอแดง,เมืองสกลนคร,สกลนคร,47000,,,,,,,7,,,,,,,,,
33481,4471601003,ศิริพันธวงค์,วัดราษฎร์,ธรรมยุต,ตั้งวัด,1906-10-07,ได้รับ,2544-02-16,,บ้านเหล่า,เจริญศิลป์,สกลนคร,47290,,,,,,,2,,,,,,,,,
33482,4480107002,ศิริพุทธาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-30,ได้รับ,2552-07-13,,อาจสามารถ,เมืองนครพนม,นครพนม,48000,,,,,,,7,,,,,,,,,
33483,64263090001,ศิริพุทธาวาส,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2564-05-31,ไม่ได้รับ,-,//,เชียงทอง,วังเจ้า,ตาก,63000,,,,,ใหม่ชัยมงคล,,10,,,,,,,,,
33484,4410407002,ศิริพุทธาวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-15,ไม่ได้รับ,-,,ห้วยเกิ้ง,กุมภวาปี,อุดรธานี,41110,,,,,,,5,,,,,,,,,
33485,4450906002,ศิริโพธิ์คำ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-15,ได้รับ,2547-04-16,,หนองขุ่นใหญ่,หนองพอก,ร้อยเอ็ด,45210,,,,,,,1,,,,,,,,,
33486,4450702005,ศิริโพธิ์ใคร,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-14,ได้รับ,1906-11-17,,โคกกกม่วง,โพนทอง,ร้อยเอ็ด,45110,,,,,,,1,,,,,,,,,
33487,4302904003,ศิริโพธิ์ทอง,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-03,ได้รับ,2569-01-05,//,ไพล,ลำทะเมนชัย,นครราชสีมา,30270,,,,,อุดมสิน,163,8,,,,,,,,,
33488,4450106009,ศิริไพรวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-06,ไม่ได้รับ,-,,สะอาดสมบูรณ์,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,,,,,,,9,,,,,,,,,
33489,4302903003,ศิริโภคาภิรมย์,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-13,ได้รับ,1906-10-13,,ช่องแมว,ลำทะเมนชัย,นครราชสีมา,30270,,,,,,,3,,,,,,,,,
33490,4331603003,ศิริโภคาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ได้รับ,2524-06-08,,ดวนใหญ่,วังหิน,ศรีสะเกษ,33270,,,,,,,5,,,,,,,,,
33491,2160303003,ศิริมงคง,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-05,ได้รับ,1906-07-22,//,ถลุงเหล็ก,โคกสำโรง,ลพบุรี,15120,,,,,,,3,,,,,,,,,
33492,4461303001,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-01,ได้รับ,1906-06-11,//,แซงบาดาล,สมเด็จ,กาฬสินธุ์,46150,,,,,,,1,,,,,,,,,
33493,4401013001,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-12,ไม่ได้รับ,-,,ป่าปอ,บ้านไผ่,ขอนแก่น,40110,,,,,,,3,,,,,,,,,
